label,distance_label,object_state,target_z,footing_floor,floor_margin
bottle,1.5,held_in_hand,2.8052,2.8907,0.0855
bottle,1.5,held_in_hand,2.809,2.9062,0.0971
bottle,1.5,held_in_hand,2.8027,2.859,0.0563
bottle,1.5,held_in_hand,2.8052,2.8907,0.0855
bottle,1.5,held_in_hand,2.8054,2.8811,0.0757
bottle,1.5,held_in_hand,2.6795,2.891,0.2115
bottle,1.5,held_in_hand,2.6812,2.8534,0.1721
bottle,1.5,held_in_hand,2.6816,2.918,0.2364
bottle,1.5,held_in_hand,2.6861,2.9507,0.2646
bottle,1.5,held_in_hand,2.6884,2.9723,0.2839
bottle,1.5,held_in_hand,2.6884,2.9723,0.2839
bottle,1.5,held_in_hand,2.6905,2.9856,0.2951
bottle,1.5,held_in_hand,2.6888,2.9678,0.2791
bottle,1.5,held_in_hand,2.6888,2.9678,0.2791
bottle,1.5,held_in_hand,2.688,2.942,0.254
bottle,1.5,held_in_hand,2.5057,3.0189,0.5132
bottle,1.5,held_in_hand,2.5128,3.0242,0.5114
bottle,1.5,held_in_hand,2.511,3.0185,0.5075
bottle,1.5,held_in_hand,2.5074,3.0271,0.5197
bottle,1.5,held_in_hand,2.5084,3.0549,0.5465
bottle,1.5,held_in_hand,2.5057,3.0534,0.5477
bottle,1.5,held_in_hand,2.5076,3.0515,0.5438
bottle,1.5,held_in_hand,2.5116,3.0604,0.5488
bottle,1.5,held_in_hand,2.5137,3.0604,0.5467
bottle,1.5,held_in_hand,2.5101,3.0681,0.558
bottle,1.5,held_in_hand,2.5343,3.2277,0.6934
bottle,1.5,held_in_hand,2.5392,3.2441,0.705
bottle,1.5,held_in_hand,2.5343,3.2277,0.6934
bottle,1.5,held_in_hand,2.5327,3.205,0.6723
bottle,1.5,held_in_hand,2.536,3.2516,0.7156
bottle,1.5,held_in_hand,2.535,3.2503,0.7153
bottle,1.5,held_in_hand,2.5339,3.2446,0.7108
bottle,1.5,held_in_hand,2.5297,3.2044,0.6747
bottle,1.5,held_in_hand,2.5341,3.293,0.7589
bottle,1.5,held_in_hand,2.5409,3.2943,0.7534
bottle,1.5,held_in_hand,2.5985,3.4837,0.8852
bottle,1.5,held_in_hand,2.595,3.4878,0.8928
bottle,1.5,held_in_hand,2.5941,3.497,0.9029
bottle,1.5,held_in_hand,2.6022,3.4664,0.8641
bottle,1.5,held_in_hand,2.601,3.4859,0.8848
bottle,1.5,held_in_hand,2.5991,3.4949,0.8958
bottle,1.5,held_in_hand,2.5989,3.4949,0.896
bottle,1.5,held_in_hand,2.5938,3.4866,0.8928
bottle,1.5,held_in_hand,2.5962,3.4878,0.8915
bottle,1.5,held_in_hand,2.5941,3.4918,0.8977
bottle,1.5,held_in_hand,2.5333,3.4994,0.9661
bottle,1.5,held_in_hand,2.5361,3.4933,0.9572
bottle,1.5,held_in_hand,2.5333,3.4994,0.9661
bottle,1.5,held_in_hand,2.5333,3.4994,0.9661
bottle,1.5,held_in_hand,2.5358,3.4781,0.9423
bottle,1.5,held_in_hand,2.5355,3.4781,0.9426
bottle,1.5,held_in_hand,2.5288,3.4897,0.9609
bottle,1.5,held_in_hand,2.5317,3.476,0.9443
bottle,1.5,held_in_hand,2.5292,3.4804,0.9512
bottle,1.5,held_in_hand,2.5319,3.4928,0.9609
bottle,1.5,held_in_hand,2.5567,3.473,0.9162
bottle,1.5,held_in_hand,2.5551,3.4795,0.9245
bottle,1.5,held_in_hand,2.5522,3.4791,0.9268
bottle,1.5,held_in_hand,2.5545,3.4584,0.9039
bottle,1.5,held_in_hand,2.5509,3.4786,0.9277
bottle,1.5,held_in_hand,2.5511,3.4933,0.9422
bottle,1.5,held_in_hand,2.5509,3.4786,0.9277
bottle,1.5,held_in_hand,2.5489,3.4779,0.929
bottle,1.5,held_in_hand,2.5471,3.4642,0.9171
bottle,1.5,held_in_hand,2.5481,3.4795,0.9314
bottle,1.5,held_in_hand,2.6832,3.5577,0.8745
bottle,1.5,held_in_hand,2.6848,3.6441,0.9593
bottle,1.5,held_in_hand,2.6832,3.5577,0.8745
bottle,1.5,held_in_hand,2.6847,3.6115,0.9268
bottle,1.5,held_in_hand,2.6836,3.6465,0.9629
bottle,1.5,held_in_hand,2.6839,3.6755,0.9915
bottle,1.5,held_in_hand,2.6796,3.6679,0.9883
bottle,1.5,held_in_hand,2.6793,3.6679,0.9886
bottle,1.5,held_in_hand,2.6806,3.6728,0.9922
bottle,1.5,held_in_hand,2.6796,3.6679,0.9883
bottle,1.5,held_in_hand,2.7904,3.6926,0.9022
bottle,1.5,held_in_hand,2.7929,3.7075,0.9146
bottle,1.5,held_in_hand,2.7963,3.7165,0.9203
bottle,1.5,held_in_hand,2.7977,3.7228,0.9251
bottle,1.5,held_in_hand,2.7933,3.7075,0.9142
bottle,1.5,held_in_hand,2.7933,3.7254,0.9321
bottle,1.5,held_in_hand,2.7904,3.7214,0.9309
bottle,1.5,held_in_hand,2.7904,3.7264,0.936
bottle,1.5,held_in_hand,2.7862,3.7321,0.9459
bottle,1.5,held_in_hand,2.7854,3.7247,0.9393
bottle,1.5,held_in_hand,2.8275,3.8795,1.052
bottle,1.5,held_in_hand,2.8199,3.889,1.0691
bottle,1.5,held_in_hand,2.8188,3.9044,1.0856
bottle,1.5,held_in_hand,2.8179,3.8904,1.0725
bottle,1.5,held_in_hand,2.8188,3.9044,1.0856
bottle,1.5,held_in_hand,2.8141,3.8916,1.0775
bottle,1.5,held_in_hand,2.8183,3.8993,1.081
bottle,1.5,held_in_hand,2.8139,3.8916,1.0778
bottle,1.5,held_in_hand,2.8139,3.8916,1.0778
bottle,1.5,held_in_hand,2.8145,3.9073,1.0928
bottle,1.5,held_in_hand,2.6252,3.9264,1.3012
bottle,1.5,held_in_hand,2.6249,3.9536,1.3287
bottle,1.5,held_in_hand,2.6213,3.9446,1.3233
bottle,1.5,held_in_hand,2.6213,3.9446,1.3233
bottle,1.5,held_in_hand,2.6213,3.9446,1.3233
bottle,1.5,held_in_hand,2.6213,3.9446,1.3233
bottle,1.5,held_in_hand,2.6154,3.9459,1.3305
bottle,1.5,held_in_hand,2.618,3.9635,1.3455
bottle,1.5,held_in_hand,2.6124,3.9749,1.3624
bottle,1.5,held_in_hand,2.611,3.9833,1.3723
bottle,1.5,held_in_hand,2.7872,4.3355,1.5483
bottle,1.5,held_in_hand,2.7892,4.3553,1.5662
bottle,1.5,held_in_hand,2.786,4.3472,1.5612
bottle,1.5,held_in_hand,2.786,4.3472,1.5612
bottle,1.5,held_in_hand,2.7852,4.3543,1.5691
bottle,1.5,held_in_hand,2.787,4.3507,1.5637
bottle,1.5,held_in_hand,2.7852,4.3543,1.5691
bottle,1.5,held_in_hand,2.7884,4.3517,1.5634
bottle,1.5,held_in_hand,2.7933,4.3525,1.5592
bottle,1.5,held_in_hand,2.7943,4.3525,1.5582
bottle,1.5,held_in_hand,2.6255,4.5288,1.9033
bottle,1.5,held_in_hand,2.6174,4.5094,1.892
bottle,1.5,held_in_hand,2.6171,4.5138,1.8967
bottle,1.5,held_in_hand,2.6072,4.5321,1.9249
bottle,1.5,held_in_hand,2.6056,4.537,1.9315
bottle,1.5,held_in_hand,2.6027,4.5361,1.9334
bottle,1.5,held_in_hand,2.604,4.5361,1.9321
bottle,1.5,held_in_hand,2.6027,4.5361,1.9334
bottle,1.5,held_in_hand,2.6027,4.5361,1.9334
bottle,1.5,held_in_hand,2.6032,4.5361,1.9329
bottle,1.5,held_in_hand,2.6437,4.649,2.0054
bottle,1.5,held_in_hand,2.6452,4.6482,2.003
bottle,1.5,held_in_hand,2.6425,4.649,2.0066
bottle,1.5,held_in_hand,2.6462,4.6482,2.002
bottle,1.5,held_in_hand,2.6459,4.6482,2.0023
bottle,1.5,held_in_hand,2.6433,4.649,2.0058
bottle,1.5,held_in_hand,2.6421,4.6498,2.0077
bottle,1.5,held_in_hand,2.6444,4.649,2.0046
bottle,1.5,held_in_hand,2.6425,4.6498,2.0073
bottle,1.5,held_in_hand,2.6399,4.6514,2.0114
bottle,1.5,held_in_hand,2.8007,4.6298,1.8292
bottle,2.0,held_in_hand,2.9979,4.4339,1.436
bottle,2.0,held_in_hand,2.9978,4.4791,1.4813
bottle,2.0,held_in_hand,2.987,4.4406,1.4536
bottle,2.0,held_in_hand,2.9828,4.4406,1.4578
bottle,2.0,held_in_hand,2.9869,4.4789,1.492
bottle,2.0,held_in_hand,2.9925,4.4769,1.4844
bottle,2.0,held_in_hand,2.9956,4.4792,1.4836
bottle,2.0,held_in_hand,2.9914,4.4752,1.4837
bottle,2.0,held_in_hand,2.9956,4.4792,1.4836
bottle,2.0,held_in_hand,3.6259,4.8025,1.1766
bottle,2.0,held_in_hand,3.6266,4.8021,1.1755
bottle,2.0,held_in_hand,3.6229,4.8201,1.1972
bottle,2.0,held_in_hand,3.6242,4.8242,1.2
bottle,2.0,held_in_hand,3.6238,4.8266,1.2028
bottle,2.0,held_in_hand,3.6259,4.8178,1.1919
bottle,2.0,held_in_hand,3.6238,4.8266,1.2028
bottle,2.0,held_in_hand,3.6265,4.8242,1.1977
bottle,2.0,held_in_hand,3.6281,4.8242,1.1962
bottle,2.0,held_in_hand,3.6292,4.8261,1.1969
bottle,2.0,held_in_hand,2.9465,4.8409,1.8944
bottle,2.0,held_in_hand,2.9462,4.8409,1.8947
bottle,2.0,held_in_hand,2.9462,4.8409,1.8947
bottle,2.0,held_in_hand,2.9462,4.8409,1.8947
bottle,2.0,held_in_hand,2.9441,4.842,1.8979
bottle,2.0,held_in_hand,2.9392,4.8454,1.9062
bottle,2.0,held_in_hand,2.9372,4.8466,1.9094
bottle,2.0,held_in_hand,2.94,4.8453,1.9053
bottle,2.0,held_in_hand,2.9425,4.8432,1.9008
bottle,2.0,held_in_hand,2.9428,4.8432,1.9004
bottle,2.0,held_in_hand,2.9485,4.8238,1.8753
bottle,2.0,held_in_hand,2.9516,4.8223,1.8707
bottle,2.0,held_in_hand,2.9516,4.8223,1.8707
bottle,2.0,held_in_hand,2.9468,4.8241,1.8773
bottle,2.0,held_in_hand,2.9468,4.825,1.8782
bottle,2.0,held_in_hand,2.9507,4.8246,1.8739
bottle,2.0,held_in_hand,2.9523,4.8246,1.8723
bottle,2.0,held_in_hand,2.9416,4.8265,1.8849
bottle,2.0,held_in_hand,2.9554,4.8254,1.8699
bottle,2.0,held_in_hand,2.9463,4.8282,1.8819
bottle,2.0,held_in_hand,3.0834,4.8398,1.7563
bottle,2.0,held_in_hand,3.0723,4.8445,1.7722
bottle,2.0,held_in_hand,3.0701,4.8497,1.7796
bottle,2.0,held_in_hand,3.0745,4.8494,1.7749
bottle,2.0,held_in_hand,3.0674,4.8516,1.7842
bottle,2.0,held_in_hand,3.0674,4.8516,1.7842
bottle,2.0,held_in_hand,3.0688,4.8497,1.7809
bottle,2.0,held_in_hand,3.0677,4.8521,1.7844
bottle,2.0,held_in_hand,3.0721,4.85,1.7779
bottle,2.0,held_in_hand,3.0707,4.85,1.7792
bottle,2.0,held_in_hand,2.9688,4.857,1.8882
bottle,2.0,held_in_hand,2.9678,4.8604,1.8927
bottle,2.0,held_in_hand,2.9648,4.8589,1.8941
bottle,2.0,held_in_hand,2.9531,4.863,1.9098
bottle,2.0,held_in_hand,2.9546,4.8613,1.9067
bottle,2.0,held_in_hand,2.9543,4.8604,1.9061
bottle,2.0,held_in_hand,2.9546,4.8613,1.9067
bottle,2.0,held_in_hand,2.945,4.8639,1.9189
bottle,2.0,held_in_hand,2.9531,4.863,1.9098
bottle,2.0,held_in_hand,2.9485,4.8645,1.916
bottle,2.0,held_in_hand,3.0182,4.8849,1.8667
bottle,2.0,held_in_hand,3.0229,4.8831,1.8602
bottle,2.0,held_in_hand,3.0229,4.8831,1.8602
bottle,2.0,held_in_hand,3.018,4.8846,1.8666
bottle,2.0,held_in_hand,3.0174,4.8856,1.8682
bottle,2.0,held_in_hand,3.0185,4.8856,1.8671
bottle,2.0,held_in_hand,3.0184,4.8856,1.8672
bottle,2.0,held_in_hand,3.0212,4.8861,1.8648
bottle,2.0,held_in_hand,3.0208,4.8869,1.8661
bottle,2.0,held_in_hand,3.0184,4.8889,1.8704
bottle,2.0,held_in_hand,2.9809,4.8632,1.8823
bottle,2.0,held_in_hand,2.9728,4.8628,1.8899
bottle,2.0,held_in_hand,2.9703,4.8645,1.8942
bottle,2.0,held_in_hand,2.9809,4.8632,1.8823
bottle,2.0,held_in_hand,2.9779,4.8629,1.885
bottle,2.0,held_in_hand,2.9728,4.8628,1.8899
bottle,2.0,held_in_hand,2.9685,4.8652,1.8967
bottle,2.0,held_in_hand,2.9702,4.8628,1.8926
bottle,2.0,held_in_hand,2.967,4.865,1.898
bottle,2.0,held_in_hand,2.9674,4.8636,1.8962
bottle,2.0,held_in_hand,2.9749,4.8632,1.8883
bottle,2.0,held_in_hand,2.9856,4.8637,1.8781
bottle,2.0,held_in_hand,2.9752,4.8649,1.8897
bottle,2.0,held_in_hand,2.9838,4.8615,1.8777
bottle,2.0,held_in_hand,2.9781,4.8636,1.8856
bottle,2.0,held_in_hand,2.9735,4.8657,1.8922
bottle,2.0,held_in_hand,2.971,4.8664,1.8954
bottle,2.0,held_in_hand,2.971,4.8664,1.8954
bottle,2.0,held_in_hand,2.9722,4.8657,1.8935
bottle,2.0,held_in_hand,2.9722,4.8657,1.8935
bottle,2.0,held_in_hand,2.9842,4.8696,1.8854
bottle,2.0,held_in_hand,2.979,4.8714,1.8924
bottle,2.0,held_in_hand,2.9783,4.8727,1.8945
bottle,2.0,held_in_hand,2.9801,4.8725,1.8924
bottle,2.0,held_in_hand,2.98,4.8725,1.8925
bottle,2.0,held_in_hand,2.9801,4.8725,1.8924
bottle,2.0,held_in_hand,2.9792,4.8735,1.8943
bottle,2.0,held_in_hand,2.9811,4.8725,1.8915
bottle,2.0,held_in_hand,2.9812,4.8731,1.8919
bottle,2.0,held_in_hand,2.9824,4.8726,1.8902
bottle,2.0,held_in_hand,2.9721,4.8871,1.9151
bottle,2.0,held_in_hand,2.9549,4.891,1.9361
bottle,2.0,held_in_hand,2.9603,4.8892,1.9289
bottle,2.0,held_in_hand,2.9611,4.8885,1.9275
bottle,2.0,held_in_hand,2.9611,4.8907,1.9296
bottle,2.0,held_in_hand,2.96,4.891,1.9309
bottle,2.0,held_in_hand,2.9619,4.891,1.9291
bottle,2.0,held_in_hand,2.96,4.891,1.9309
bottle,2.0,held_in_hand,2.9623,4.8907,1.9284
bottle,2.0,held_in_hand,2.9613,4.8907,1.9293
bottle,2.0,held_in_hand,2.9836,4.9036,1.92
bottle,2.0,held_in_hand,2.9853,4.904,1.9187
bottle,2.0,held_in_hand,2.9825,4.9044,1.9219
bottle,2.0,held_in_hand,2.9836,4.9044,1.9208
bottle,2.0,held_in_hand,2.9822,4.9055,1.9233
bottle,2.0,held_in_hand,2.9861,4.9044,1.9183
bottle,2.0,held_in_hand,2.9812,4.9054,1.9242
bottle,2.0,held_in_hand,2.981,4.9056,1.9246
bottle,2.0,held_in_hand,2.9821,4.9054,1.9232
bottle,2.0,held_in_hand,2.9836,4.9044,1.9208
bottle,2.0,held_in_hand,2.9993,4.9204,1.9211
bottle,2.0,held_in_hand,2.9982,4.9207,1.9225
bottle,2.0,held_in_hand,2.9974,4.9205,1.923
bottle,2.0,held_in_hand,2.9925,4.9205,1.928
bottle,2.0,held_in_hand,2.9942,4.9203,1.9261
bottle,2.0,held_in_hand,2.9908,4.9216,1.9308
bottle,2.0,held_in_hand,2.9896,4.9218,1.9323
bottle,2.0,held_in_hand,2.9889,4.922,1.9331
bottle,2.0,held_in_hand,2.9904,4.922,1.9316
bottle,2.0,held_in_hand,2.9904,4.922,1.9316
bottle,2.0,held_in_hand,3.0608,4.9049,1.8441
bottle,2.0,held_in_hand,3.0696,4.9058,1.8361
bottle,2.0,held_in_hand,3.0583,4.9055,1.8472
bottle,2.0,held_in_hand,3.0557,4.9081,1.8525
bottle,2.0,held_in_hand,3.0596,4.9075,1.8479
bottle,2.0,held_in_hand,3.0553,4.9076,1.8523
bottle,2.0,held_in_hand,3.0554,4.9079,1.8525
bottle,2.0,held_in_hand,3.0596,4.9073,1.8477
bottle,2.0,held_in_hand,3.0572,4.9081,1.8509
bottle,2.0,held_in_hand,3.0618,4.9075,1.8457
bottle,2.0,held_in_hand,2.9964,4.8808,1.8844
bottle,2.0,held_in_hand,2.9972,4.8808,1.8836
bottle,2.0,held_in_hand,2.9957,4.8808,1.8851
bottle,2.0,held_in_hand,3.0054,4.8779,1.8725
bottle,2.0,held_in_hand,2.9972,4.8808,1.8836
bottle,2.0,held_in_hand,2.992,4.882,1.89
bottle,2.0,held_in_hand,2.9987,4.8791,1.8804
bottle,2.0,held_in_hand,2.9987,4.8791,1.8804
bottle,2.0,held_in_hand,2.9934,4.882,1.8886
bottle,2.0,held_in_hand,2.9943,4.8823,1.888
bottle,2.0,held_in_hand,2.9833,4.8639,1.8806
bottle,2.5,held_in_hand,3.2651,3.7173,0.4521
bottle,2.5,held_in_hand,3.2677,4.1106,0.8429
bottle,2.5,held_in_hand,3.2591,3.8272,0.5681
bottle,2.5,held_in_hand,3.2887,3.874,0.5853
bottle,2.5,held_in_hand,3.3328,3.8787,0.5459
bottle,2.5,held_in_hand,4.1545,3.9275,-0.227
bottle,2.5,held_in_hand,3.6108,3.9261,0.3152
bottle,2.5,held_in_hand,4.631,4.0143,-0.6167
bottle,2.5,held_in_hand,3.2471,4.5204,1.2733
bottle,2.5,held_in_hand,3.2481,4.3304,1.0822
bottle,2.5,held_in_hand,3.2481,4.3304,1.0822
bottle,2.5,held_in_hand,3.2493,4.4973,1.2481
bottle,2.5,held_in_hand,3.2496,4.5157,1.2661
bottle,2.5,held_in_hand,3.25,4.5157,1.2657
bottle,2.5,held_in_hand,3.2516,4.5721,1.3205
bottle,2.5,held_in_hand,3.2516,4.5721,1.3205
bottle,2.5,held_in_hand,3.2516,4.5721,1.3205
bottle,2.5,held_in_hand,3.2568,4.5844,1.3276
bottle,2.5,held_in_hand,3.2854,4.7383,1.4529
bottle,2.5,held_in_hand,3.2806,4.6888,1.4082
bottle,2.5,held_in_hand,3.2805,4.6882,1.4077
bottle,2.5,held_in_hand,3.2806,4.6888,1.4082
bottle,2.5,held_in_hand,3.2806,4.6888,1.4082
bottle,2.5,held_in_hand,3.2832,4.6917,1.4084
bottle,2.5,held_in_hand,3.2806,4.6888,1.4082
bottle,2.5,held_in_hand,3.2806,4.6888,1.4082
bottle,2.5,held_in_hand,3.2824,4.691,1.4086
bottle,2.5,held_in_hand,3.281,4.6888,1.4077
bottle,2.5,held_in_hand,3.2687,4.7043,1.4356
bottle,2.5,held_in_hand,3.2737,4.7165,1.4428
bottle,2.5,held_in_hand,3.275,4.716,1.4409
bottle,2.5,held_in_hand,3.2727,4.7101,1.4374
bottle,2.5,held_in_hand,3.2737,4.7165,1.4428
bottle,2.5,held_in_hand,3.2791,4.722,1.4429
bottle,2.5,held_in_hand,3.2722,4.7136,1.4415
bottle,2.5,held_in_hand,3.2722,4.7136,1.4415
bottle,2.5,held_in_hand,3.2752,4.7142,1.439
bottle,2.5,held_in_hand,3.2811,4.7209,1.4398
bottle,2.5,held_in_hand,3.3958,4.8323,1.4365
bottle,2.5,held_in_hand,3.3983,4.8323,1.434
bottle,2.5,held_in_hand,3.3902,4.8253,1.435
bottle,2.5,held_in_hand,3.3942,4.8302,1.436
bottle,2.5,held_in_hand,3.3975,4.8322,1.4347
bottle,2.5,held_in_hand,3.3983,4.8322,1.4338
bottle,2.5,held_in_hand,3.3936,4.8274,1.4338
bottle,2.5,held_in_hand,3.396,4.8302,1.4341
bottle,2.5,held_in_hand,3.398,4.8295,1.4315
bottle,2.5,held_in_hand,3.3939,4.8205,1.4266
bottle,2.5,held_in_hand,3.4502,4.8623,1.4121
bottle,2.5,held_in_hand,3.4492,4.8613,1.4121
bottle,2.5,held_in_hand,3.4492,4.8623,1.4131
bottle,2.5,held_in_hand,3.4507,4.8624,1.4117
bottle,2.5,held_in_hand,3.4475,4.8621,1.4146
bottle,2.5,held_in_hand,3.4467,4.862,1.4153
bottle,2.5,held_in_hand,3.447,4.8623,1.4153
bottle,2.5,held_in_hand,3.4444,4.8636,1.4192
bottle,2.5,held_in_hand,3.4507,4.8636,1.4129
bottle,2.5,held_in_hand,3.4499,4.8624,1.4125
bottle,2.5,held_in_hand,3.1017,4.8954,1.7938
bottle,2.5,held_in_hand,3.1023,4.8952,1.7929
bottle,2.5,held_in_hand,3.1024,4.8954,1.7931
bottle,2.5,held_in_hand,3.1024,4.8954,1.7931
bottle,2.5,held_in_hand,3.1025,4.8957,1.7931
bottle,2.5,held_in_hand,3.1013,4.8952,1.7939
bottle,2.5,held_in_hand,3.1013,4.8952,1.7939
bottle,2.5,held_in_hand,3.0999,4.8952,1.7953
bottle,2.5,held_in_hand,3.1002,4.8954,1.7952
bottle,2.5,held_in_hand,3.0996,4.8961,1.7965
bottle,2.5,held_in_hand,3.1411,4.903,1.7619
bottle,2.5,held_in_hand,3.1388,4.903,1.7642
bottle,2.5,held_in_hand,3.1377,4.9064,1.7687
bottle,2.5,held_in_hand,3.1377,4.9064,1.7687
bottle,2.5,held_in_hand,3.1372,4.9064,1.7692
bottle,2.5,held_in_hand,3.1362,4.9077,1.7714
bottle,2.5,held_in_hand,3.1363,4.9077,1.7713
bottle,2.5,held_in_hand,3.1362,4.9083,1.7721
bottle,2.5,held_in_hand,3.1359,4.9096,1.7737
bottle,2.5,held_in_hand,3.1371,4.9096,1.7725
bottle,2.5,held_in_hand,3.1406,4.9178,1.7772
bottle,2.5,held_in_hand,3.1411,4.917,1.7759
bottle,2.5,held_in_hand,3.1401,4.9166,1.7765
bottle,2.5,held_in_hand,3.1411,4.917,1.7759
bottle,2.5,held_in_hand,3.1401,4.9166,1.7766
bottle,2.5,held_in_hand,3.1406,4.9192,1.7786
bottle,2.5,held_in_hand,3.1407,4.9191,1.7784
bottle,2.5,held_in_hand,3.1404,4.9191,1.7787
bottle,2.5,held_in_hand,3.1404,4.9185,1.7781
bottle,2.5,held_in_hand,3.1403,4.9188,1.7785
bottle,2.5,held_in_hand,3.1693,4.9386,1.7693
bottle,2.5,held_in_hand,3.1699,4.9376,1.7677
bottle,2.5,held_in_hand,3.1699,4.9376,1.7677
bottle,2.5,held_in_hand,3.1699,4.9376,1.7677
bottle,2.5,held_in_hand,3.1699,4.9376,1.7677
bottle,2.5,held_in_hand,3.1696,4.9376,1.768
bottle,2.5,held_in_hand,3.1691,4.9373,1.7683
bottle,2.5,held_in_hand,3.168,4.9373,1.7693
bottle,2.5,held_in_hand,3.1696,4.9376,1.768
bottle,2.5,held_in_hand,3.17,4.9373,1.7673
bottle,2.5,held_in_hand,3.3383,4.9231,1.5848
bottle,2.5,held_in_hand,3.3387,4.9245,1.5858
bottle,2.5,held_in_hand,3.3397,4.9245,1.5848
bottle,2.5,held_in_hand,3.3397,4.9245,1.5848
bottle,2.5,held_in_hand,3.3397,4.9245,1.5848
bottle,2.5,held_in_hand,3.3378,4.9247,1.587
bottle,2.5,held_in_hand,3.3384,4.9249,1.5865
bottle,2.5,held_in_hand,3.3414,4.9283,1.5869
bottle,2.5,held_in_hand,3.3435,4.9269,1.5834
bottle,2.5,held_in_hand,3.3435,4.9269,1.5834
bottle,2.5,held_in_hand,3.2562,4.9538,1.6976
bottle,2.5,held_in_hand,3.2581,4.9545,1.6964
bottle,2.5,held_in_hand,3.2575,4.9538,1.6963
bottle,2.5,held_in_hand,3.2558,4.9538,1.698
bottle,2.5,held_in_hand,3.2576,4.9538,1.6962
bottle,2.5,held_in_hand,3.2547,4.9538,1.699
bottle,2.5,held_in_hand,3.2558,4.9538,1.698
bottle,2.5,held_in_hand,3.2558,4.9538,1.698
bottle,2.5,held_in_hand,3.2577,4.9545,1.6968
bottle,2.5,held_in_hand,3.2167,4.9513,1.7346
bottle,2.5,held_in_hand,3.2149,4.9536,1.7387
bottle,2.5,held_in_hand,3.2161,4.9566,1.7405
bottle,2.5,held_in_hand,3.2148,4.9545,1.7397
bottle,2.5,held_in_hand,3.2142,4.9536,1.7394
bottle,2.5,held_in_hand,3.2149,4.9546,1.7397
bottle,2.5,held_in_hand,3.2134,4.9545,1.7411
bottle,2.5,held_in_hand,3.2159,4.9544,1.7386
bottle,2.5,held_in_hand,3.1221,4.976,1.8539
bottle,2.5,held_in_hand,3.124,4.9775,1.8535
bottle,2.5,held_in_hand,3.1245,4.9774,1.853
bottle,2.5,held_in_hand,3.1225,4.9789,1.8564
bottle,2.5,held_in_hand,3.1226,4.9796,1.857
bottle,2.5,held_in_hand,3.124,4.9775,1.8535
bottle,2.5,held_in_hand,3.1866,4.952,1.7654
bottle,2.5,held_in_hand,3.1828,4.9498,1.767
bottle,2.5,held_in_hand,3.1788,4.9498,1.771
bottle,2.5,held_in_hand,3.1782,4.9516,1.7734
bottle,2.5,held_in_hand,3.1767,4.9531,1.7764
bottle,2.5,held_in_hand,3.1766,4.9504,1.7739
bottle,2.5,held_in_hand,3.1814,4.9498,1.7683
bottle,2.5,held_in_hand,3.1795,4.9522,1.7727
bottle,2.5,held_in_hand,3.2538,4.9252,1.6713
bottle,2.5,held_in_hand,3.2534,4.9252,1.6717
bottle,2.5,held_in_hand,3.2534,4.9252,1.6718
bottle,2.5,held_in_hand,3.2516,4.928,1.6764
bottle,2.5,held_in_hand,3.2507,4.9272,1.6766
